172503,8117,8272,8385,8321,8554,8154
172831,8122,8270,8381,8319,8553,8147
173163,8115,8271,8384,8320,8551,8148
173499,8118,8268,8382,8320,8554,8159
173834,8118,8268,8382,8320,8554,8155
174167,8126,8271,8383,8321,8553,8150
174501,8117,8262,8386,8319,8554,8156
174836,8117,8277,8383,8321,8554,8152
175169,8123,8274,8381,8322,8553,8157
175505,8115,8274,8383,8322,8554,8155
175839,8121,8269,8381,8320,8551,8146
176172,8115,8271,8385,8321,8554,8152
176503,8121,8274,8382,8320,8552,8147
176837,8124,8274,8380,8319,8552,8149
177170,8119,8271,8382,8320,8553,8143
177503,8113,8271,8386,8320,8554,8148
177838,8118,8274,8381,8319,8553,8150
178171,8118,8274,8381,8319,8553,8150
178503,8114,8269,8385,8320,8553,8150
178838,8121,8274,8385,8320,8554,8144
179175,8118,8270,8383,8319,8552,8151
179507,8115,8267,8383,8321,8554,8152
179844,8118,8272,8381,8320,8551,8150
180180,8119,8271,8383,8320,8553,8148
180515,8123,8270,8383,8322,8554,8150
180851,8117,8270,8383,8319,8554,8151
181188,8121,8274,8383,8320,8552,8144
181524,8115,8279,8386,8320,8555,8152
181860,8125,8274,8384,8323,8553,8150
182194,8117,8271,8383,8320,8554,8152
182530,8120,8270,8383,8319,8553,8153
182868,8119,8271,8383,8320,8553,8148
183206,8113,8278,8383,8319,8555,8155
183542,8117,8269,8383,8318,8554,8147
183886,8122,8274,8382,8318,8554,8151
184227,8116,8276,8385,8319,8556,8148
184566,8119,8274,8383,8321,8553,8155
184900,8117,8271,8383,8320,8554,8152
185235,8121,8265,8389,8321,8554,8149
185572,8116,8272,8384,8320,8552,8150
185907,8122,8270,8383,8319,8555,8156
186242,8121,8269,8383,8321,8554,8152
186577,8115,8267,8386,8320,8552,8148
186959,8121,8268,8383,8322,8555,8157
187291,8121,8269,8386,8321,8554,8144
187628,8125,8271,8384,8320,8552,8144
187965,8118,8269,8384,8320,8553,8150
188300,8118,8269,8384,8320,8553,8150
188635,8117,8268,8382,8320,8555,8150
188976,8116,8269,8386,8321,8553,8158
189312,8118,8274,8385,8319,8553,8150
189647,8121,8274,8385,8320,8554,8152
189982,8119,8267,8386,8320,8553,8154
190319,8117,8265,8386,8321,8552,8148
190658,8115,8274,8383,8319,8552,8155
190993,8117,8271,8383,8320,8554,8152
191330,8113,8270,8383,8321,8552,8148
191666,8119,8270,8383,8319,8554,8158
192006,8126,8278,8383,8318,8554,8145
192343,8121,8269,8383,8321,8553,8148
192681,8115,8269,8383,8320,8552,8155
193021,8122,8270,8386,8319,8555,8152
193361,8115,8279,8385,8320,8555,8148
193699,8119,8274,8384,8322,8555,8155
194038,8120,8271,8341,8339,8504,8169
194378,8139,8249,8395,8403,8571,8137
194718,8094,8194,8168,8688,8348,8132
195057,8082,8238,7976,8466,8298,8179
195397,8130,8282,8377,8327,8553,8152
195739,8126,8276,8381,8330,8550,8145
196081,8117,8269,8385,8347,8555,8152
196423,8121,8266,8377,8340,8548,8148
196765,8124,8273,8381,8339,8548,8138
197107,8054,8316,7980,8177,8297,8171
197449,8078,8292,8140,8210,8360,8186
197792,8119,8283,8389,8315,8543,8149
198135,8116,8277,8388,8318,8545,8156
198476,8116,8270,8386,8319,8547,8149
198817,8113,8270,8385,8318,8549,8147
199158,8131,8265,8396,8334,8586,8141
199501,8083,8290,8489,8323,8369,8087
199843,8033,8321,8530,8109,8350,8202
200186,8121,8276,8394,8299,8538,8153
200530,8125,8277,8393,8313,8543,8159
200874,8117,8277,8390,8315,8546,8159
201218,8116,8274,8386,8316,8547,8149
201562,8122,8277,8389,8317,8564,8163
201907,8134,8262,8415,8349,8580,8125
202250,8133,8264,8584,8386,8544,8126
202593,8114,8310,8705,8250,8470,8118
202939,8109,8333,8798,8148,8524,8111
203285,8116,8341,8830,8136,8496,8113
203632,8105,8331,8831,8158,8478,8121
203978,8103,8310,8726,8228,8511,8127
204322,8124,8287,8464,8245,8536,8131
204666,8117,8273,8397,8300,8542,8156
205010,8122,8272,8389,8295,8538,8153
205352,8122,8271,8328,8292,8528,8160
205693,8115,8257,8199,8363,8440,8165
206035,8078,8220,7895,8532,8169,8204
206375,8106,8211,7940,8552,8260,8159
206716,8103,8206,7987,8639,8270,8176
207059,8117,8256,8303,8427,8457,8163
207403,8129,8270,8383,8330,8548,8144
207746,8124,8266,8382,8324,8548,8146
208089,8120,8276,8383,8310,8570,8137
208433,8130,8290,8475,8262,8587,8101
208778,8145,8305,8676,8222,8648,8107
209122,8137,8336,8816,8068,8602,8068
209465,8107,8335,8894,8100,8475,8062
209811,8107,8310,8680,8195,8497,8096
210157,8105,8288,8462,8260,8511,8148
210499,8117,8275,8401,8303,8543,8162
210838,8123,8282,8392,8296,8553,8145
211182,8154,8311,8329,8076,8739,8133
211525,8140,8200,8404,8644,8447,8170
211868,8123,8244,8546,8351,8649,8132
212212,8197,8219,8450,8661,8588,8154
212554,8137,8320,8435,8107,8764,8110
212895,8201,8175,8535,8878,8583,8173
213237,8120,8249,8475,8379,8634,8132
213578,8142,8264,8395,8337,8627,8153
213922,8123,8276,8381,8325,8558,8161
214268,8123,8272,8387,8324,8558,8156
214612,8118,8272,8383,8322,8556,8155
214956,8121,8264,8387,8323,8555,8158
215301,8118,8270,8386,8322,8555,8154
215647,8122,8266,8385,8319,8555,8157
215992,8118,8270,8387,8322,8553,8146
216336,8116,8274,8385,8320,8553,8148
216679,8115,8269,8384,8320,8552,8150
217020,8115,8267,8386,8320,8553,8148
217361,8115,8267,8385,8320,8552,8152
217706,8114,8272,8385,8321,8552,8152
218051,8118,8274,8385,8319,8553,8150
218392,8114,8268,8385,8322,8552,8148
218733,8117,8272,8385,8321,8554,8152
219076,8116,8265,8388,8319,8553,8159
219420,8117,8268,8385,8319,8552,8151
219766,8116,8274,8384,8322,8552,8155
220111,8117,8274,8383,8320,8551,8148
220457,8116,8271,8386,8321,8552,8155
220802,8119,8276,8385,8318,8551,8143
221149,8115,8271,8387,8320,8552,8154
221495,8119,8265,8385,8319,8554,8158
221839,8115,8267,8387,8320,8552,8148
222184,8114,8267,8386,8318,8553,8155
222528,8112,8281,8384,8320,8552,8146
222876,8122,8270,8386,8319,8553,8147
223220,8118,8266,8387,8319,8552,8156
223565,8115,8271,8384,8321,8554,8159
223966,8115,8271,8383,8320,8552,8152
224308,8116,8269,8385,8321,8553,8152
224659,8121,8269,8383,8321,8554,8152
225008,8116,8270,8384,8322,8550,8155
225356,8122,8266,8386,8319,8554,8143
225703,8118,8277,8381,8321,8552,8152
226048,8115,8269,8385,8320,8552,8146
226396,8120,8268,8380,8319,8552,8153
226745,8111,8269,8383,8320,8552,8146
227093,8120,8268,8384,8319,8551,8149
227449,8115,8276,8383,8319,8552,8157
227801,8116,8271,8385,8321,8552,8155
228156,8115,8271,8385,8320,8552,8148
228510,8118,8270,8383,8321,8550,8148
228861,8115,8267,8386,8320,8553,8157
229211,8115,8267,8387,8321,8554,8150
229555,8121,8271,8386,8320,8552,8152
229901,8122,8268,8387,8318,8551,8147
230248,8121,8271,8384,8321,8553,8155
230595,8111,8266,8387,8320,8554,8150
230942,8118,8272,8383,8321,8552,8152
231295,8118,8269,8387,8320,8553,8150
231638,8116,8272,8385,8320,8552,8146
231982,8116,8272,8384,8320,8552,8150
232330,8121,8272,8386,8320,8553,8150
232677,8115,8267,8383,8320,8552,8157
233026,8119,8271,8385,8320,8553,8152
233371,8117,8274,8386,8319,8555,8155
233718,8117,8271,8386,8320,8554,8152
234063,8115,8271,8386,8320,8552,8144
234409,8115,8271,8383,8320,8552,8144
234754,8114,8274,8385,8319,8553,8146
235100,8117,8271,8388,8320,8554,8158
235447,8122,8270,8387,8319,8553,8151
235795,8118,8274,8383,8319,8553,8146
236145,8116,8267,8385,8321,8552,8150
236493,8115,8271,8383,8321,8554,8155
236840,8120,8270,8386,8318,8553,8155
237189,8115,8276,8383,8322,8553,8148
237538,8124,8268,8384,8319,8553,8154
237889,8119,8274,8386,8318,8552,8153
238240,8115,8274,8385,8319,8552,8150
238592,8117,8277,8384,8320,8552,8146
238942,8119,8271,8385,8320,8553,8144
239290,8116,8274,8383,8322,8552,8150
239639,8118,8266,8384,8319,8552,8151
239992,8119,8271,8382,8319,8551,8146
240345,8119,8271,8383,8320,8553,8157
240696,8119,8269,8385,8320,8553,8150
241045,8114,8280,8382,8321,8553,8145
241397,8116,8271,8384,8323,8555,8155
241747,8119,8274,8384,8321,8553,8155
242100,8113,8271,8385,8320,8552,8146
242453,8115,8269,8383,8320,8550,8148
242806,8115,8271,8385,8320,8552,8157
243158,8116,8270,8385,8319,8552,8153
243508,8113,8271,8386,8320,8554,8148
243862,8116,8269,8385,8321,8553,8152
244212,8116,8267,8385,8321,8552,8150
244563,8116,8272,8384,8320,8552,8150
244912,8118,8268,8385,8322,8552,8152
245262,8115,8269,8387,8320,8552,8142
245612,8116,8269,8385,8321,8553,8152
245961,8116,8272,8385,8320,8552,8146
246311,8117,8274,8383,8320,8551,8148
246660,8113,8274,8384,8320,8552,8148
247013,8115,8270,8384,8322,8552,8146
247364,8115,8270,8384,8319,8554,8154
247716,8114,8269,8384,8320,8553,8155
248067,8121,8270,8386,8323,8553,8157
248419,8119,8271,8385,8320,8553,8152
248771,8115,8269,8384,8320,8552,8150
249123,8115,8271,8382,8320,8552,8147
249474,8119,8269,8387,8320,8553,8146
249826,8114,8269,8385,8320,8553,8150
250178,8116,8269,8385,8321,8553,8152
250530,8119,8270,8386,8319,8554,8149
250883,8119,8274,8384,8319,8552,8150
251242,8110,8267,8385,8320,8552,8148
251601,8118,8264,8385,8320,8553,8150
251960,8116,8272,8385,8320,8552,8146
252318,8118,8274,8381,8321,8553,8159
252670,8123,8270,8383,8322,8554,8155
253025,8114,8267,8384,8319,8555,8156
253380,8121,8279,8382,8323,8553,8155
253734,8119,8271,8383,8321,8555,8155
254087,8117,8272,8382,8318,8553,8153
254441,8121,8277,8384,8320,8553,8151
254798,8117,8270,8383,8321,8552,8152
255153,8118,8271,8385,8320,8554,8158
255509,8118,8269,8385,8320,8553,8156
255862,8119,8271,8386,8321,8555,8155
256215,8121,8269,8385,8321,8554,8148
256568,8109,8278,8384,8319,8551,8143
256922,8117,8270,8385,8321,8552,8148
257277,8121,8268,8385,8322,8552,8148
257639,8119,8270,8385,8322,8554,8152
257994,8125,8269,8386,8321,8554,8148
258351,8118,8277,8386,8321,8552,8148
258708,8119,8271,8383,8321,8555,8155
259063,8117,8265,8385,8321,8552,8152
259418,8117,8277,8383,8321,8554,8152
259776,8124,8281,8384,8322,8552,8150
260131,8116,8267,8384,8321,8552,8155
260486,8117,8274,8385,8318,8553,8153
260842,8113,8274,8383,8320,8552,8152
261200,8115,8271,8385,8320,8552,8148
261557,8118,8274,8384,8321,8553,8159
261915,8117,8266,8387,8320,8554,8158
262272,8117,8272,8384,8321,8554,8157
262627,8116,8272,8384,8320,8552,8150
262983,8118,8269,8383,8320,8553,8155
263341,8111,8272,8386,8318,8553,8156
263698,8119,8276,8384,8319,8553,8143
264056,8119,8268,8386,8322,8552,8152
264415,8113,8271,8385,8320,8554,8152
264774,8119,8271,8385,8320,8553,8144
265132,8117,8270,8383,8321,8552,8152
265490,8113,8268,8382,8322,8554,8161
265848,8121,8272,8384,8320,8553,8145
266267,8119,8274,8385,8318,8552,8149
266623,8118,8269,8385,8320,8553,8146
266984,8112,8274,8382,8321,8555,8159
267344,8121,8267,8386,8321,8553,8155
267705,8118,8269,8384,8320,8553,8159
268063,8119,8270,8385,8322,8553,8146
268424,8115,8276,8380,8319,8552,8147
268785,8122,8276,8384,8318,8553,8147
269144,8113,8266,8386,8320,8552,8151
269503,8121,8271,8386,8320,8552,8139
269864,8118,8270,8384,8322,8553,8155
270224,8117,8276,8385,8318,8554,8151
270582,8116,8269,8385,8321,8553,8152
270943,8121,8269,8383,8321,8554,8152
271303,8119,8276,8384,8321,8553,8145
271664,8113,8271,8383,8320,8554,8157
272026,8115,8271,8384,8321,8554,8155
272387,8118,8268,8383,8322,8552,8148
272746,8116,8266,8385,8319,8552,8158
273107,8117,8268,8385,8319,8553,8149
273469,8119,8269,8383,8320,8553,8149
273831,8118,8270,8385,8319,8552,8151
274188,8118,8274,8384,8319,8553,8146
274547,8117,8274,8383,8319,8555,8155
274909,8116,8267,8384,8321,8552,8155
275273,8113,8265,8385,8321,8552,8148
275633,8118,8272,8383,8321,8552,8152
275991,8117,8271,8386,8323,8553,8155
276347,8116,8271,8382,8320,8551,8144
276703,8117,8270,8384,8319,8554,8152
277063,8117,8270,8383,8321,8552,8152
277425,8119,8269,8384,8320,8553,8155
277789,8116,8274,8383,8322,8552,8150
278148,8117,8272,8385,8318,8553,8153
278506,8123,8270,8386,8322,8554,8155
278867,8115,8271,8384,8321,8554,8155
279231,8119,8272,8383,8322,8555,8159
279595,8114,8269,8384,8320,8553,8155
279960,8117,8274,8388,8317,8554,8161
280320,8115,8278,8383,8322,8554,8150
280694,8111,8277,8384,8320,8554,8155
281066,8121,8277,8384,8320,8553,8159
281426,8119,8269,8387,8320,8553,8156
281783,8117,8269,8385,8323,8551,8142
282162,8119,8276,8384,8321,8553,8145
282537,8118,8266,8384,8319,8552,8152
282899,8115,8267,8384,8321,8554,8151
283263,8119,8277,8383,8320,8555,8150
283633,8121,8274,8384,8321,8556,8159
284008,8117,8270,8384,8321,8552,8143
284378,8117,8268,8384,8320,8555,8155
284745,8114,8280,8382,8321,8553,8145
285115,8116,8272,8387,8321,8556,8154
285483,8122,8272,8386,8318,8554,8149
285852,8114,8270,8383,8323,8555,8157
286212,8119,8270,8383,8322,8553,8155
286576,8115,8271,8384,8321,8554,8155
286940,8111,8272,8384,8320,8554,8150
287305,8117,8271,8383,8320,8554,8152
287674,8117,8278,8384,8319,8555,8151
288048,8121,8274,8386,8320,8554,8153
288419,8115,8272,8383,8320,8554,8149
288790,8119,8271,8383,8321,8555,8155
288843,8114,8271,8384,8320,8551,8146
288922,8113,8276,8386,8319,8554,8157
288996,8111,8277,8382,8320,8554,8155
289053,8118,8276,8382,8319,8554,8157
289119,8115,8271,8384,8320,8552,8153
289169,8117,8274,8384,8319,8555,8151
289219,8117,8270,8387,8319,8554,8156
289269,8112,8268,8384,8320,8553,8157
289319,8114,8274,8384,8319,8553,8151
289369,8118,8272,8386,8321,8552,8148
289419,8118,8270,8384,8322,8553,8155
289469,8122,8270,8384,8319,8555,8147
289519,8119,8276,8383,8319,8553,8152
289569,8113,8271,8383,8320,8554,8157
289619,8118,8270,8383,8319,8552,8151
289669,8118,8276,8381,8319,8554,8152
289719,8116,8277,8385,8321,8556,8152
